record_id,resource_name,parameter_name,analysis_type,unit,observed_value,group_mean,group_std,group_n,z_score,severity,analyst_name,analyst_email,qc_pass,note,created_at,provider_codename,sample_date,repl_no
buty850-2987,olive stems / leaves,xylose_yld,,% of xylan,38.71,16.465625,11.7281694898792,16,1.8966621363372809,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,jaguar,,
chol002-bfed,grape pomace,glucose_yld,,% of glucan,77.4,61.62222222222222,15.66029603152098,27,1.0075018854062745,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,maplewood,,
chol003-ed34,grape pomace,glucose_yld,,% of glucan,80.3,61.62222222222222,15.66029603152098,27,1.1926835699774272,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,maplewood,,
chol004-671c,grape pomace,xylose_yld,,% of xylan,34.4,54.38461538461539,19.528209181749205,26,1.0233716363143393,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,maplewood,,
chol025-5b64,grape stem,glucose_yld,,% of glucan,26.9,47.980000000000004,16.631647972636816,15,1.2674630941372635,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,maplewood,,
chol026-ad28,grape stem,glucose_yld,,% of glucan,25.4,47.980000000000004,16.631647972636816,15,1.3576525932457026,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,maplewood,,
chol027-1686,grape stem,glucose_yld,,% of glucan,24.6,47.980000000000004,16.631647972636816,15,1.4057536594368698,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,maplewood,,
chol050-3b04,grape pomace,glucose_yld,,% of glucan,78.9,61.62222222222222,15.66029603152098,27,1.103285515356871,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,ebony,,
chol268-ac25,almond hulls,xylose_yld,,% of xylan,6.9,40.94705882352941,30.377286523682287,34,1.1208064550790655,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,tiny,,
chol337-9361,walnut tree sticks,glucose_yld,,% of glucan,54.5,30.150000000000002,14.293832109117428,12,1.70353197198029,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,energetic,,
chol338-f021,walnut tree sticks,glucose_yld,,% of glucan,52.9,30.150000000000002,14.293832109117428,12,1.5915955795709071,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,energetic,,
chol339-16ac,walnut tree sticks,glucose_yld,,% of glucan,49.5,30.150000000000002,14.293832109117428,12,1.3537307457009695,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,energetic,,
chol340-3a85,walnut tree sticks,xylose_yld,,% of xylan,54.0,31.53333333333333,14.520163618745881,12,1.5472736572790171,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,energetic,,
chol341-e110,walnut tree sticks,xylose_yld,,% of xylan,55.8,31.53333333333333,14.520163618745881,12,1.671239202520956,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,energetic,,
chol342-e95b,walnut tree sticks,xylose_yld,,% of xylan,50.1,31.53333333333333,14.520163618745881,12,1.2786816425881493,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,energetic,,
chol409-eccf,sweet potato culls,glucose_yld,,% of glucan,72.0,37.875,21.440239355855233,12,1.5916333504308857,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,tackle,,
chol410-cd0d,sweet potato culls,glucose_yld,,% of glucan,75.7,37.875,21.440239355855233,12,1.764206050697385,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,tackle,,
chol411-c3ee,sweet potato culls,glucose_yld,,% of glucan,70.9,37.875,21.440239355855233,12,1.5403279530543592,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,tackle,,
chol414-44e5,sweet potato culls,xylose_yld,,% of xylan,20.7,64.96000000000001,36.15560814037015,5,1.2241531058796038,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,tackle,,
chol433-db88,corn stover husks,glucose_yld,,% of glucan,104.5,57.36363636363637,32.968842039940455,11,1.4297245738646138,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol434-3bb5,corn stover husks,glucose_yld,,% of glucan,102.6,57.36363636363637,32.968842039940455,11,1.372094402999097,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol436-27b6,corn stover husks,xylose_yld,,% of xylan,75.2,43.68181818181818,28.29805004525288,11,1.1137934157222658,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol437-f0f1,corn stover husks,xylose_yld,,% of xylan,73.3,43.68181818181818,28.29805004525288,11,1.0466509802201158,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol458-9402,corn stover cobs,glucose_yld,,% of glucan,97.6,47.63,36.51952445838618,10,1.3683091645111798,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol459-4393,corn stover cobs,glucose_yld,,% of glucan,93.5,47.63,36.51952445838618,10,1.2560404517936328,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol461-d4dd,corn stover cobs,xylose_yld,,% of xylan,70.5,35.66,28.49991033124296,10,1.2224599865427204,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol462-8e7c,corn stover cobs,xylose_yld,,% of xylan,65.7,35.66,28.49991033124296,10,1.0540384040110025,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol481-bf9a,corn stover stalks,glucose_yld,,% of glucan,91.0,52.225,31.76759712777671,12,1.2205833461069742,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol482-17bb,corn stover stalks,glucose_yld,,% of glucan,90.8,52.225,31.76759712777671,12,1.2142876228517478,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol483-9b58,corn stover stalks,glucose_yld,,% of glucan,89.9,52.225,31.76759712777671,12,1.1859568682032304,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol484-3dc7,corn stover stalks,xylose_yld,,% of xylan,71.3,45.25,23.43305745774933,12,1.1116773834131166,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol485-9b7f,corn stover stalks,xylose_yld,,% of xylan,70.2,45.25,23.43305745774933,12,1.0647351522517186,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,caterpillar,,
chol517-fce8,olive stems / leaves,glucose_yld,,% of glucan,36.24,22.305,8.865294129356341,16,1.571859861237536,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,excellent,,
chol518-1f1f,olive stems / leaves,glucose_yld,,% of glucan,35.77,22.305,8.865294129356341,16,1.5188441357419036,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,excellent,,
chol594-b244,wheat straw,glucose_yld,,% of glucan,34.8,47.126666666666665,7.31363371349961,15,1.6854366993952583,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol595-9b05,wheat straw,glucose_yld,,% of glucan,57.4,47.126666666666665,7.31363371349961,15,1.404682506094155,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol597-0e21,wheat straw,xylose_yld,,% of xylan,14.0,24.42,6.627884816655849,15,1.5721456072704496,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol599-1024,rice straw,glucose_yld,,% of glucan,39.5,66.21111111111111,18.092708783128938,9,1.476346711334825,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol600-282f,rice straw,glucose_yld,,% of glucan,43.2,66.21111111111111,18.092708783128938,9,1.2718444422522555,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol602-93bc,rice straw,xylose_yld,,% of xylan,14.7,37.22222222222222,14.549379520943305,9,1.5479850662911294,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol603-78cf,rice straw,xylose_yld,,% of xylan,19.1,37.22222222222222,14.549379520943305,9,1.2455666714952303,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol605-2922,wheat straw,glucose_yld,,% of glucan,56.2,47.126666666666665,7.31363371349961,15,1.2406053801389656,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,wardrobe,,
chol606-9627,wheat straw,glucose_yld,,% of glucan,37.1,47.126666666666665,7.31363371349961,15,1.3709555413144767,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,wardrobe,,
chol607-358c,wheat straw,glucose_yld,,% of glucan,34.8,47.126666666666665,7.31363371349961,15,1.6854366993952583,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,wardrobe,,
chol608-7d61,wheat straw,xylose_yld,,% of xylan,33.9,24.42,6.627884816655849,15,1.430320571681752,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,wardrobe,,
chol610-1cab,wheat straw,xylose_yld,,% of xylan,16.5,24.42,6.627884816655849,15,1.1949513636834896,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,wardrobe,,
chol612-ed7c,peach seeds,glucose_yld,,% of glucan,60.3,75.8,10.377539849758868,4,1.4936102606592405,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,rushes,,
chol615-2dd1,peach seeds,xylose_yld,,% of xylan,9.1,11.966666666666667,2.1528275979898313,6,1.3315820873642514,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,rushes,,
chol618-4e26,tomato pomace,glucose_yld,,% of glucan,93.3,67.17924528301887,16.22269728225723,53,1.6101363578761594,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,oakleaf,,
chol619-3575,tomato pomace,glucose_yld,,% of glucan,90.6,67.17924528301887,16.22269728225723,53,1.4437028756368653,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,oakleaf,,
chol620-06c5,tomato pomace,xylose_yld,,% of xylan,7.7,51.466071428571425,24.976405424361573,56,1.7522966449720871,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,oakleaf,,
chol621-cc06,tomato pomace,xylose_yld,,% of xylan,11.5,51.466071428571425,24.976405424361573,56,1.600153054433893,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,oakleaf,,
chol622-38a1,tomato pomace,xylose_yld,,% of xylan,10.4,51.466071428571425,24.976405424361573,56,1.6441946201160018,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,oakleaf,,
chol624-5123,tomato pomace,glucose_yld,,% of glucan,96.7,67.17924528301887,16.22269728225723,53,1.8197192614367521,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,pinecrest,,
chol625-e307,tomato pomace,glucose_yld,,% of glucan,26.6,67.17924528301887,16.22269728225723,53,2.50138707373899,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,pinecrest,,
chol626-e546,tomato pomace,xylose_yld,,% of xylan,24.7,51.466071428571425,24.976405424361573,56,1.0716542662485868,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,pinecrest,,
chol628-c00c,tomato pomace,xylose_yld,,% of xylan,12.5,51.466071428571425,24.976405424361573,56,1.5601152674501577,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,pinecrest,,
chol629-95b0,tomato pomace,glucose_yld,,% of glucan,42.2,67.17924528301887,16.22269728225723,53,1.5397713985786248,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,gossamer,,
chol632-44e2,tomato pomace,xylose_yld,,% of xylan,6.2,51.466071428571425,24.976405424361573,56,1.81235332544769,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,gossamer,,
chol633-6239,tomato pomace,xylose_yld,,% of xylan,3.8,51.466071428571425,24.976405424361573,56,1.9084440142086552,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,gossamer,,
chol634-4b8d,tomato pomace,xylose_yld,,% of xylan,4.0,51.466071428571425,24.976405424361573,56,1.9004364568119079,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,gossamer,,
chol635-f935,tomato pomace,glucose_yld,,% of glucan,48.0,67.17924528301887,16.22269728225723,53,1.1822476219164382,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,gainful,,
chol636-885b,tomato pomace,glucose_yld,,% of glucan,45.4,67.17924528301887,16.22269728225723,53,1.3425169011098324,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,gainful,,
chol637-878c,tomato pomace,glucose_yld,,% of glucan,20.1,67.17924528301887,16.22269728225723,53,2.902060271722475,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,gainful,,
chol638-827e,tomato pomace,xylose_yld,,% of xylan,20.1,51.466071428571425,24.976405424361573,56,1.2558280863737692,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,gainful,,
chol639-6514,tomato pomace,xylose_yld,,% of xylan,5.4,51.466071428571425,24.976405424361573,56,1.8443835550346785,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,gainful,,
chol640-e50a,tomato pomace,xylose_yld,,% of xylan,20.7,51.466071428571425,24.976405424361573,56,1.2318054141835282,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,gainful,,
chol693-2c7c,walnut hulls,xylose_yld,,% of xylan,19.4,23.766666666666666,3.975256805121736,6,1.0984615285836723,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,energetic,,
chol694-8a88,walnut hulls,xylose_yld,,% of xylan,28.3,23.766666666666666,3.975256805121736,6,1.1403875411250342,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,energetic,,
chol698-8304,unused oak stick,xylose_yld,,% of xylan,48.2,39.925,8.1409970724312,4,1.016460259889123,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,maplewood,,
chol701-a51f,spent oak chips,glucose_yld,,% of glucan,41.0,67.45833333333333,14.605327100415966,24,1.8115536304955322,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,maplewood,,
chol702-95b4,spent oak chips,glucose_yld,,% of glucan,44.7,67.45833333333333,14.605327100415966,24,1.558221406262456,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,maplewood,,
chol720-3426,spent oak chips,glucose_yld,,% of glucan,86.4,67.45833333333333,14.605327100415966,24,1.2969012290130228,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,rigging,,
chol724-5999,spent oak chips,xylose_yld,,% of xylan,27.8,53.559999999999995,18.99871424220973,15,1.3558812281500932,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,rigging,,
chol731-9f39,spent oak chips,glucose_yld,,% of glucan,93.6,67.45833333333333,14.605327100415966,24,1.7898720437368458,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,rigging,,
chol732-4582,spent oak chips,glucose_yld,,% of glucan,85.3,67.45833333333333,14.605327100415966,24,1.221586243430216,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,rigging,,
chol739-bedf,peach stems / leaves,glucose_yld,,% of glucan,77.6,75.46666666666665,2.0550750189064386,3,1.0380805146804541,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,rushes,,
chol740-0a6b,peach stems / leaves,xylose_yld,,% of xylan,36.1,29.933333333333334,6.150067750304329,3,1.002698981057813,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,rushes,,
chol747-6a9b,pistachio stems & leaves,xylose_yld,,% of xylan,50.3,31.666666666666668,17.491807606229074,3,1.065260592432868,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,tripod,,
chol751-8ad2,pistachio hulls,glucose_yld,,% of glucan,38.0,60.550000000000004,13.936391211500913,6,1.6180659438858727,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,tripod,,
chol754-d591,pistachio hulls,xylose_yld,,% of xylan,5.0,15.966666666666667,6.158787759508089,6,1.7806534491688004,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,tripod,,
chol755-d717,almond shells,glucose_yld,,% of glucan,74.1,42.42894736842105,25.98191583031112,38,1.2189652540799452,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,humorous,,
chol763-4a3b,almond hulls,glucose_yld,,% of glucan,63.0,41.708333333333336,20.265373353157283,36,1.0506427044606848,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,humorous,,
chol764-6535,almond hulls,xylose_yld,,% of xylan,76.5,40.94705882352941,30.377286523682287,34,1.170379097183461,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,humorous,,
chol765-cb44,almond hulls,xylose_yld,,% of xylan,78.4,40.94705882352941,30.377286523682287,34,1.2329258292136163,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,humorous,,
chol766-44db,almond hulls,xylose_yld,,% of xylan,92.9,40.94705882352941,30.377286523682287,34,1.7102561526016427,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,humorous,,
chol773-4bac,grape pomace,glucose_yld,,% of glucan,78.9,61.62222222222222,15.66029603152098,27,1.103285515356871,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,boatswain,,
chol774-7edc,grape pomace,glucose_yld,,% of glucan,89.7,61.62222222222222,15.66029603152098,27,1.7929276510011654,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,boatswain,,
chol775-5b00,grape pomace,glucose_yld,,% of glucan,83.6,61.62222222222222,15.66029603152098,27,1.403407555868739,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,boatswain,,
chol776-1ce6,grape pomace,xylose_yld,,% of xylan,89.1,54.38461538461539,19.528209181749205,26,1.777704462927872,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,boatswain,,
chol777-642a,grape pomace,xylose_yld,,% of xylan,81.9,54.38461538461539,19.528209181749205,26,1.409007060468203,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,boatswain,,
chol787-9e11,pistachio hulls,glucose_yld,,% of glucan,77.1,60.550000000000004,13.936391211500913,6,1.187538420013799,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,stuntman,,
chol790-a3c9,pistachio hulls,xylose_yld,,% of xylan,22.9,15.966666666666667,6.158787759508089,6,1.1257626669517034,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,stuntman,,
chol815-180b,rice straw,glucose_yld,,% of glucan,85.5,66.21111111111111,18.092708783128938,9,1.0661139313133348,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol816-2558,rice straw,glucose_yld,,% of glucan,86.7,66.21111111111111,18.092708783128938,9,1.1324389915563302,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol817-e2c3,rice straw,glucose_yld,,% of glucan,88.1,66.21111111111111,18.092708783128938,9,1.2098182285064911,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol818-ccd7,rice straw,xylose_yld,,% of xylan,53.3,37.22222222222222,14.549379520943305,9,1.105049033509257,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol819-e33e,rice straw,xylose_yld,,% of xylan,54.5,37.22222222222222,14.549379520943305,9,1.1875267775445024,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol820-fca9,rice straw,xylose_yld,,% of xylan,53.7,37.22222222222222,14.549379520943305,9,1.1325416148543392,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,possessive,,
chol827-40a8,olive pomace,glucose_yld,,% of glucan,71.7,39.11607142857143,14.65886594049402,28,2.22281373632171,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,jaguar,,
chol828-4ac7,olive pomace,glucose_yld,,% of glucan,73.45,39.11607142857143,14.65886594049402,28,2.342195413397135,LOW,,akrishnamoorthy@lbl.gov,pass,,2026-07-08 04:07:07.657531,jaguar,,
