record_id,resource_name,parameter_name,analysis_type,unit,observed_value,group_mean,group_std,group_n,z_score,severity,analyst_name,analyst_email,qc_pass,note,created_at,provider_codename,sample_date,repl_no
(03)bbdf,almond hulls,k,,ppm,39100.0,32370.58823529412,4798.536848077019,17,1.4023882649567745,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(03)d09a,almond hulls,nd,,ppm,0.0,83.25,57.7775908116633,4,1.4408700472016687,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(03)da2a,almond hulls,mn,,ppm,0.0,36.1764705882353,10.898596779618277,17,3.319369577548714,MEDIUM,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(03)ea08,almond hulls,ce,,ppm,42.0,53.0,10.447145885018413,8,1.0529191533330073,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(04)0a4a,almond shells,cu,,ppm,9.0,11.642857142857142,1.984832597364433,14,1.3315264704773941,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,capstan,,
(04)0e4d,almond shells,pr,,ppm,147.0,81.0,45.570458267025,7,1.4483066993372307,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,capstan,,
(04)661b,almond shells,mn,,ppm,31.0,39.285714285714285,7.032108464077432,14,1.1782688404254182,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,capstan,,
(04)9261,almond shells,ce,,ppm,78.0,46.0,25.26657871576601,6,1.2664951737226071,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,capstan,,
(04)c6e9,almond shells,mn,,ppm,51.0,39.285714285714285,7.032108464077432,14,1.665828360601454,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,capstan,,
(04)f326,almond shells,mn,,ppm,30.0,39.285714285714285,7.032108464077432,14,1.320473700476762,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,capstan,,
(15)0c45,walnut shells,sr,,ppm,17.0,18.0,0.816496580927726,4,1.224744871391589,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,cutaway,,
(15)290b,walnut shells,cu,,ppm,10.0,12.5,2.3804761428476167,4,1.0502100630210074,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,cutaway,,
(15)7432,walnut shells,s,,ppm,291.0,327.5,25.01332977967281,4,1.4592219557134647,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,cutaway,,
(15)cc90,walnut shells,sr,,ppm,19.0,18.0,0.816496580927726,4,1.224744871391589,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,cutaway,,
(24)3474,grape pomace,la,,ppm,3030.0,482.14285714285717,1123.5689310661553,7,2.267646490046213,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)4337,grape pomace,mn,,ppm,54.0,43.86666666666667,8.542888995003528,15,1.1861717200422488,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)55e4,grape pomace,u,,ppm,12.0,13.8,1.4735767952260146,15,1.2215176065689335,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)5cba,grape pomace,zn,,ppm,26.0,22.6,2.5014281634983764,15,1.3592235226315366,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)7190,grape pomace,k,,ppm,20300.0,15312.0,4322.020360896046,15,1.154089889332655,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)80af,grape pomace,fe,,ppm,380.0,301.2,76.33684749656803,15,1.0322668879343324,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)95d4,grape pomace,th,,ppm,36.0,41.8,4.723799923185329,15,1.2278250760648157,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)9d04,grape pomace,fe,,ppm,387.0,301.2,76.33684749656803,15,1.1239657231569253,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)b5ac,grape pomace,si,,ppm,3270.0,2110.0,841.5292202718981,15,1.3784429251609398,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)bc68,grape pomace,rb,,ppm,3.0,9.866666666666667,6.390469093743841,15,1.074516841555343,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)bea0,grape pomace,k,,ppm,20300.0,15312.0,4322.020360896046,15,1.154089889332655,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)c423,grape pomace,si,,ppm,3220.0,2110.0,841.5292202718981,15,1.319027281835037,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)c76f,grape pomace,ce,,ppm,3990.0,632.1428571428571,1480.8269568691935,7,2.2675553867255496,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)c777,grape pomace,ba,,ppm,2090.0,192.23076923076923,570.3148478174364,13,3.327581664815302,MEDIUM,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)c93f,grape pomace,fe,,ppm,389.0,301.2,76.33684749656803,15,1.1501653903633806,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)e688,grape pomace,rb,,ppm,3.0,9.866666666666667,6.390469093743841,15,1.074516841555343,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)ed40,grape pomace,si,,ppm,3290.0,2110.0,841.5292202718981,15,1.4022091824913008,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(24)f8ff,grape pomace,rb,,ppm,3.0,9.866666666666667,6.390469093743841,15,1.074516841555343,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,boatswain,,
(27)0312,almond hulls,fe,,ppm,463.0,356.2352941176471,96.86300210333452,17,1.1022237961245012,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,tiny,,
(27)1859,almond hulls,fe,,ppm,500.0,356.2352941176471,96.86300210333452,17,1.4842065882800448,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,tiny,,
(27)65d2,almond hulls,fe,,ppm,462.0,356.2352941176471,96.86300210333452,17,1.0918999368770541,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,tiny,,
(27)8cf6,almond hulls,ce,,ppm,65.0,53.0,10.447145885018413,8,1.1486390763632808,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,tiny,,
(27)9af4,almond hulls,s,,ppm,214.0,285.47058823529414,62.70278866113016,17,1.1398310946192287,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,tiny,,
(27)edc1,almond hulls,rb,,ppm,8.0,16.0,6.194755846681934,17,1.2914148996340187,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,tiny,,
(29)0b5a,walnut shells,al,,ppm,0.0,474.0,418.80305634032806,3,1.1317968979071102,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)1def,walnut shells,fe,,ppm,41.0,71.5,20.534523775015256,4,1.4853034983509055,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)4607,walnut shells,ca,,ppm,8200.0,5447.5,1835.3814317465458,4,1.4996882677301173,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)4b23,walnut shells,k,,ppm,12700.0,7252.5,3671.9420383951233,4,1.4835473825673213,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)55e0,walnut shells,ba,,ppm,36.0,29.5,5.446711546122731,4,1.1933806196561039,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)5c68,walnut shells,rb,,ppm,0.0,3.5,2.3804761428476167,4,1.4702940882294102,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)6322,walnut shells,cu,,ppm,15.0,12.5,2.3804761428476167,4,1.0502100630210074,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)7a00,walnut shells,p,,ppm,705.0,461.75,163.40415131405527,4,1.4886402704205763,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)aa06,walnut shells,ce,,ppm,0.0,35.25,23.89386253134195,4,1.4752742447464084,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)c080,walnut shells,zn,,ppm,21.0,12.25,5.909032633745278,4,1.4807838342321107,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)c43e,walnut shells,si,,ppm,400.0,849.0,305.20266490754415,4,1.4711536025939247,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)e246,walnut shells,pr,,ppm,0.0,46.666666666666664,40.463975747982715,3,1.1532892110581392,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)fbc4,walnut shells,u,,ppm,22.0,17.5,3.1091263510296048,4,1.4473519220310231,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)fdf5,walnut shells,th,,ppm,72.0,58.25,9.322910847298,4,1.4748612558045726,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(29)fe09,walnut shells,ti,,ppm,0.0,146.0,126.7596150199266,3,1.151786394878596,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,energetic,,
(42)00bd,rice straw,th,,ppm,63.0,67.83333333333333,3.311595788538609,6,1.4595179007237036,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)2aba,rice straw,ti,,ppm,559.0,498.0,53.50700888668698,3,1.1400375627271764,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)2f18,rice straw,mn,,ppm,920.0,1159.1666666666667,231.5896514671298,6,1.0327174169982822,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)33af,rice straw,al,,ppm,8930.0,8516.666666666666,392.08842540086965,3,1.0541839711558523,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)33f4,rice straw,mg,,ppm,9700.0,7818.0,1442.3661116374026,5,1.3048004836050373,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)5074,rice straw,zn,,ppm,66.0,60.5,5.128352561983234,6,1.0724691669546689,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)646b,rice straw,si,,ppm,91600.0,88750.0,1659.8192672697826,6,1.7170544144170177,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)835a,rice straw,u,,ppm,23.0,20.166666666666668,2.7141603981096383,6,1.043907845426783,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)a467,rice straw,cu,,ppm,24.0,16.166666666666668,6.400520812142295,6,1.22385873950646,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)ae01,rice straw,as,,ppm,8.0,7.333333333333333,0.5773502691896257,3,1.1547005383792521,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)b359,rice straw,ca,,ppm,10500.0,8530.0,1717.1487996093992,6,1.147250605450219,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)d223,rice straw,cu,,ppm,23.0,16.166666666666668,6.400520812142295,6,1.067621453612018,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)d6ff,rice straw,p,,ppm,2560.0,2311.6666666666665,189.04144166469598,6,1.313644940212654,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)e4b6,rice straw,sr,,ppm,34.0,26.166666666666668,5.946988033169957,6,1.3171933909471625,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(42)f66d,rice straw,th,,ppm,72.0,67.83333333333333,3.311595788538609,6,1.2582050868307817,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(48)0028,spent oak chips,mn,,ppm,20.0,29.916666666666668,8.979353422089359,12,1.1043853828351942,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)098e,spent oak chips,ba,,ppm,25.0,21.7,2.4517567397911058,10,1.3459736630646182,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)118d,spent oak chips,k,,ppm,32100.0,13677.5,9653.939492625419,12,1.908288322510497,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)1a28,spent oak chips,mo,,ppm,4.0,5.5,1.0,4,1.5,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)1f4d,spent oak chips,rb,,ppm,18.0,12.0,4.631905164675271,12,1.2953633087651184,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)435d,spent oak chips,ti,,ppm,252.0,205.0,40.779897008207364,3,1.152528658680545,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)5469,spent oak chips,s,,ppm,1660.0,2134.1666666666665,283.1786565317936,12,1.674443520828802,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)61cf,spent oak chips,k,,ppm,32000.0,13677.5,9653.939492625419,12,1.897929856924879,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)6513,spent oak chips,u,,ppm,16.0,18.833333333333332,2.4802248187442912,12,1.14236955937237,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)690f,spent oak chips,th,,ppm,50.0,60.25,5.495866215124369,12,1.8650381211595861,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)9155,spent oak chips,u,,ppm,15.0,18.833333333333332,2.4802248187442912,12,1.545558815621442,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)b713,spent oak chips,s,,ppm,1620.0,2134.1666666666665,283.1786565317936,12,1.815697104308209,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)bd1e,spent oak chips,rb,,ppm,20.0,12.0,4.631905164675271,12,1.7271510783534911,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)c60a,spent oak chips,ca,,ppm,1720.0,1183.75,299.11053748800566,12,1.7928154738497089,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)d3ca,spent oak chips,ca,,ppm,1730.0,1183.75,299.11053748800566,12,1.8262479302385146,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)de20,spent oak chips,si,,ppm,396.0,723.5833333333334,250.03107382641036,12,1.3101704852924216,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)e5b8,spent oak chips,s,,ppm,1790.0,2134.1666666666665,283.1786565317936,12,1.2153693745207297,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)e8ea,spent oak chips,ce,,ppm,44.0,60.125,13.02127380207372,8,1.238358108822809,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(48)f8a1,spent oak chips,rb,,ppm,20.0,12.0,4.631905164675271,12,1.7271510783534911,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,rigging,,
(4c)0781,almond branches,s,,ppm,798.0,718.5714285714286,78.15125749224416,7,1.0163441251915115,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,humorous,,
(4c)18d2,almond branches,ca,,ppm,14800.0,11784.285714285714,2430.2253471839267,7,1.2409196082202034,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,humorous,,
(4c)3b8d,almond branches,pr,,ppm,90.0,68.0,18.036999011291577,4,1.2197150970750452,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,humorous,,
(4c)44cd,almond branches,ba,,ppm,44.0,29.285714285714285,14.522560445898026,7,1.013201891574281,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,humorous,,
(4c)8d6e,almond branches,p,,ppm,1130.0,798.2857142857143,323.7029061169693,7,1.0247491741529855,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,humorous,,
(4c)8df5,almond branches,s,,ppm,799.0,718.5714285714286,78.15125749224416,7,1.0291398246093901,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,humorous,,
(4c)9a91,almond branches,sr,,ppm,102.0,92.42857142857143,9.052755434252102,7,1.0572945045233422,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,humorous,,
(4c)a8c6,almond branches,ca,,ppm,14400.0,11784.285714285714,2430.2253471839267,7,1.076325818404165,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,humorous,,
(4c)c1f0,almond branches,sr,,ppm,102.0,92.42857142857143,9.052755434252102,7,1.0572945045233422,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,humorous,,
(60)0836,almond shells,ba,,ppm,0.0,23.7,13.515834335244636,10,1.7534988526900313,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)0bbc,almond shells,ce,,ppm,0.0,46.0,25.26657871576601,6,1.8205868122262479,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)195f,almond shells,si,,ppm,13500.0,5504.285714285715,4888.719691266848,14,1.6355436168692055,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)34dc,almond shells,la,,ppm,0.0,32.0,22.045407685048602,7,1.4515494772048463,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)472d,almond shells,fe,,ppm,941.0,408.85714285714283,236.96830594401868,14,2.245628819529015,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)48a6,almond shells,al,,ppm,4760.0,2495.4285714285716,2129.8997517209473,7,1.0632291152396574,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)802d,almond shells,ca,,ppm,7530.0,3940.0,1189.6605850797562,14,3.0176674297058623,MEDIUM,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)8f24,almond shells,rb,,ppm,0.0,18.071428571428573,7.508603124358145,14,2.406763051945613,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)baba,almond shells,th,,ppm,85.0,50.5,11.837034451896498,14,2.9145813624351242,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)be99,almond shells,p,,ppm,339.0,839.3571428571429,300.65456978012213,14,1.6642259694341894,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)d32a,almond shells,pb,,ppm,0.0,3.0,2.160246899469287,4,1.3887301496588271,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)d682,almond shells,ti,,ppm,421.0,246.125,100.35001245640181,8,1.7426505061569015,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)ec56,almond shells,mo,,ppm,0.0,3.0,2.7386127875258306,5,1.0954451150103321,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)f45e,almond shells,pr,,ppm,0.0,81.0,45.570458267025,7,1.777467312822965,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)f538,almond shells,u,,ppm,21.0,15.285714285714286,2.8670159085328106,14,1.9931126636859113,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)f714,almond shells,mn,,ppm,47.0,39.285714285714285,7.032108464077432,14,1.0970089203960793,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(60)fa52,almond shells,sr,,ppm,48.0,26.285714285714285,10.223867787069262,14,2.123881701771327,LOW,,xkang2@lbl.gov,provisional,,2026-07-08 04:06:53.844185,tiny,,
(62)01e1,wheat straw,p,,ppm,3260.0,2181.6666666666665,962.0273731379303,6,1.1208967264788294,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)038f,wheat straw,k,,ppm,45000.0,41766.666666666664,2956.123587853977,6,1.0937747483286386,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)224b,cotton stem mix,mn,,ppm,43.0,66.75,16.890691357829454,12,1.4060999337952502,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,schooner,,
(62)24d1,cotton stem mix,mg,,ppm,11900.0,8881.818181818182,1587.2795480432437,11,1.9014809470093361,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,schooner,,
(62)2a62,cotton stem mix,sr,,ppm,61.0,84.25,20.42336006546514,12,1.1384022964622047,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,schooner,,
(62)2b52,cotton stem mix,k,,ppm,19900.0,28175.0,7662.793817590885,12,1.0798933387720442,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,schooner,,
(62)3d32,wheat straw,ba,,ppm,20.0,24.8,2.949576240750525,5,1.6273524086899454,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)442b,wheat straw,cu,,ppm,16.0,13.166666666666666,1.602081978759722,6,1.7685320544750183,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)4583,wheat straw,ba,,ppm,28.0,24.8,2.949576240750525,5,1.0849016057932965,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)4b7e,wheat straw,si,,ppm,95500.0,78183.33333333333,15948.343696655984,6,1.0857971834590945,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)506b,cotton stem mix,sr,,ppm,63.0,84.25,20.42336006546514,12,1.0404752171966387,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,schooner,,
(62)5479,wheat straw,mn,,ppm,68.0,93.5,15.449919093639295,6,1.6504940799656553,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)61ad,wheat straw,mo,,ppm,7.0,9.0,1.5811388300841893,5,1.264911064067352,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)6a74,wheat straw,sr,,ppm,17.0,20.666666666666668,2.658320271650252,6,1.3793171220826779,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)6c63,wheat straw,pb,,ppm,4.0,5.4,0.894427190999916,5,1.565247584249853,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)7b09,wheat straw,s,,ppm,2610.0,2895.0,191.07590114925534,6,1.4915538709268084,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)82c1,wheat straw,mg,,ppm,7570.0,8400.0,718.9575787207476,3,1.1544491977911018,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)8f0d,cotton stem mix,th,,ppm,68.0,61.916666666666664,5.930787673171448,12,1.0257209781513414,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,schooner,,
(62)a275,cotton stem mix,k,,ppm,20000.0,28175.0,7662.793817590885,12,1.0668432682128655,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,schooner,,
(62)a901,wheat straw,ca,,ppm,4950.0,5543.333333333333,579.5745566074021,6,1.0237394422668746,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)abbc,wheat straw,th,,ppm,82.0,76.5,3.7282703764614498,6,1.4752148971610053,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)b4b7,wheat straw,u,,ppm,24.0,21.833333333333332,1.7224014243685084,6,1.257933624538799,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,possessive,,
(62)b802,cotton stem mix,k,,ppm,19900.0,28175.0,7662.793817590885,12,1.0798933387720442,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,schooner,,
(62)b86b,cotton stem mix,cu,,ppm,13.0,15.166666666666666,2.124888588879783,12,1.0196613027174795,LOW,,jduong@lbl.gov,pass,,2026-07-08 04:06:53.844185,schooner,,
